"PJM.PECO_month_off_dap - NODAL EXCHANGE",180410,2018-04-10,064EUZ,NODX,01,064 ,   34410,   12815,   30520,   15560,       0,     575,    3275,      50,       0,       0,    1440,       0,   32225,   32585,    2185,    1825,   34410,   12815,   30520,   15560,       0,     575,    3275,      50,       0,       0,    1440,       0,   32225,   32585,    2185,    1825,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1730,    -840,   -1250,   -1550,       0,       0,     650,     -25,    -100,       0,    -105,       0,   -1840,   -1480,     110,    -250,  100.0,   37.2,   88.7,   45.2,    0.0,    1.7,    9.5,    0.1,    0.0,    0.0,    4.2,    0.0,   93.7,   94.7,    6.3,    5.3,  100.0,   37.2,   88.7,   45.2,    0.0,    1.7,    9.5,    0.1,    0.0,    0.0,    4.2,    0.0,   93.7,   94.7,    6.3,    5.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     27,     13,     10,.,      0,.,.,.,      0,      0,.,      0,     19,     14,     27,     13,     10,.,      0,.,.,.,      0,      0,.,      0,     19,     14,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    64.6,    83.2,    80.4,    92.9,    62.9,    82.9,    78.7,    92.0,    64.6,    83.2,    80.4,    92.9,    62.9,    82.9,    78.7,    92.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EUZ","NODX","064 ","N16","FutOnly"
"PJM.PEPCO_month_on_dap - NODAL EXCHANGE",180410,2018-04-10,064EVG,NODX,01,064 ,   16060,   13650,    5370,       0,    3450,    1150,       0,    4535,       0,       0,     580,       0,   14800,   15085,    1260,     975,   16060,   13650,    5370,       0,    3450,    1150,       0,    4535,       0,       0,     580,       0,   14800,   15085,    1260,     975,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -705,    -110,   -1015,       0,     555,    -555,       0,     -75,       0,       0,     580,       0,    -665,    -510,     -40,    -195,  100.0,   85.0,   33.4,    0.0,   21.5,    7.2,    0.0,   28.2,    0.0,    0.0,    3.6,    0.0,   92.2,   93.9,    7.8,    6.1,  100.0,   85.0,   33.4,    0.0,   21.5,    7.2,    0.0,   28.2,    0.0,    0.0,    3.6,    0.0,   92.2,   93.9,    7.8,    6.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     21,     13,      7,      0,.,.,      0,      4,      0,      0,.,      0,     14,     14,     21,     13,      7,      0,.,.,      0,      4,      0,      0,.,      0,     14,     14,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    69.1,    66.2,    84.7,    85.0,    63.9,    52.3,    70.4,    66.9,    69.1,    66.2,    84.7,    85.0,    63.9,    52.3,    70.4,    66.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EVG","NODX","064 ","N16","FutOnly"
"PJM.PPL_month_on_dap - NODAL EXCHANGE",180410,2018-04-10,064EWU,NODX,01,064 ,   24320,   19790,   10930,       0,   11570,     300,    1295,     225,     200,    1135,       0,      70,   22790,   23295,    1530,    1025,   24320,   19790,   10930,       0,   11570,     300,    1295,     225,     200,    1135,       0,      70,   22790,   23295,    1530,    1025,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1940,     265,   -1765,       0,    1540,    -600,    -400,       0,    -200,     -65,       0,     -35,   -1035,   -1060,    -905,    -880,  100.0,   81.4,   44.9,    0.0,   47.6,    1.2,    5.3,    0.9,    0.8,    4.7,    0.0,    0.3,   93.7,   95.8,    6.3,    4.2,  100.0,   81.4,   44.9,    0.0,   47.6,    1.2,    5.3,    0.9,    0.8,    4.7,    0.0,    0.3,   93.7,   95.8,    6.3,    4.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     25,     14,     11,      0,.,.,.,.,.,.,      0,.,     19,     16,     25,     14,     11,      0,.,.,.,.,.,.,      0,.,     19,     16,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    61.3,    73.5,    77.7,    90.6,    54.0,    70.6,    69.3,    83.0,    61.3,    73.5,    77.7,    90.6,    54.0,    70.6,    69.3,    83.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EWU","NODX","064 ","N16","FutOnly"
"PJM.PPL_month_off_dap - NODAL EXCHANGE",180410,2018-04-10,064EWV,NODX,01,064 ,   22330,   17465,    8150,       0,   12380,     300,    1295,     175,     200,    1155,       0,      50,   20465,   21255,    1865,    1075,   22330,   17465,    8150,       0,   12380,     300,    1295,     175,     200,    1155,       0,      50,   20465,   21255,    1865,    1075,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1350,     405,   -1710,       0,    1605,    -465,    -400,       0,    -200,     -75,       0,     -25,    -760,    -795,    -590,    -555,  100.0,   78.2,   36.5,    0.0,   55.4,    1.3,    5.8,    0.8,    0.9,    5.2,    0.0,    0.2,   91.6,   95.2,    8.4,    4.8,  100.0,   78.2,   36.5,    0.0,   55.4,    1.3,    5.8,    0.8,    0.9,    5.2,    0.0,    0.2,   91.6,   95.2,    8.4,    4.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,     15,     11,      0,.,.,.,.,.,.,      0,.,     20,     16,     26,     15,     11,      0,.,.,.,.,.,.,      0,.,     20,     16,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    58.1,    75.7,    75.9,    90.1,    54.4,    74.4,    71.1,    84.4,    58.1,    75.7,    75.9,    90.1,    54.4,    74.4,    71.1,    84.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EWV","NODX","064 ","N16","FutOnly"
"PJM.PSEG_month_on_dap - NODAL EXCHANGE",180410,2018-04-10,064EXE,NODX,01,064 ,   37010,   25650,    9805,       0,   24280,       0,    7115,     125,     540,    2160,    1075,       0,   35465,   35825,    1545,    1185,   37010,   25650,    9805,       0,   24280,       0,    7115,     125,     540,    2160,    1075,       0,   35465,   35825,    1545,    1185,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1820,    -820,    -400,       0,   -1265,       0,   -1240,       0,      25,       0,     -50,       0,   -2035,   -1690,     215,    -130,  100.0,   69.3,   26.5,    0.0,   65.6,    0.0,   19.2,    0.3,    1.5,    5.8,    2.9,    0.0,   95.8,   96.8,    4.2,    3.2,  100.0,   69.3,   26.5,    0.0,   65.6,    0.0,   19.2,    0.3,    1.5,    5.8,    2.9,    0.0,   95.8,   96.8,    4.2,    3.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     27,     15,     10,      0,.,      0,.,.,.,.,.,      0,     19,     17,     27,     15,     10,      0,.,      0,.,.,.,.,.,      0,     19,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    62.1,    82.4,    82.0,    92.7,    60.9,    80.6,    79.5,    87.4,    62.1,    82.4,    82.0,    92.7,    60.9,    80.6,    79.5,    87.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EXE","NODX","064 ","N16","FutOnly"
"PJM.PSEG_month_off_dap - NODAL EXCHANGE",180410,2018-04-10,064EXF,NODX,01,064 ,   32780,   22285,   12400,       0,   17415,       0,    6310,     125,     120,    2060,    1075,       0,   30775,   31135,    2005,    1645,   32780,   22285,   12400,       0,   17415,       0,    6310,     125,     120,    2060,    1075,       0,   30775,   31135,    2005,    1645,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1465,    -735,    -525,       0,    -630,     -20,    -815,       0,      25,       0,     -50,       0,   -1545,   -1200,      80,    -265,  100.0,   68.0,   37.8,    0.0,   53.1,    0.0,   19.2,    0.4,    0.4,    6.3,    3.3,    0.0,   93.9,   95.0,    6.1,    5.0,  100.0,   68.0,   37.8,    0.0,   53.1,    0.0,   19.2,    0.4,    0.4,    6.3,    3.3,    0.0,   93.9,   95.0,    6.1,    5.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,     14,     10,      0,.,      0,.,.,.,.,.,      0,     18,     17,     26,     14,     10,      0,.,      0,.,.,.,.,.,      0,     18,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    58.6,    77.7,    79.9,    90.4,    58.1,    75.7,    78.3,    84.9,    58.6,    77.7,    79.9,    90.4,    58.1,    75.7,    78.3,    84.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EXF","NODX","064 ","N16","FutOnly"
"PJM.WESTERN HUB_month_on_dap - NODAL EXCHANGE",180410,2018-04-10,064FHK,NODX,01,064 ,   95820,   38080,   83460,   37795,       0,       0,    9445,     115,    2655,    1155,    2360,      50,   89180,   88640,    6640,    7180,   95820,   38080,   83460,   37795,       0,       0,    9445,     115,    2655,    1155,    2360,      50,   89180,   88640,    6640,    7180,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -3415,   -3270,   -2245,     465,       0,    -315,     925,    -250,     -50,    -190,    -100,       0,   -2435,   -2960,    -980,    -455,  100.0,   39.7,   87.1,   39.4,    0.0,    0.0,    9.9,    0.1,    2.8,    1.2,    2.5,    0.1,   93.1,   92.5,    6.9,    7.5,  100.0,   39.7,   87.1,   39.4,    0.0,    0.0,    9.9,    0.1,    2.8,    1.2,    2.5,    0.1,   93.1,   92.5,    6.9,    7.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     41,     16,     24,.,      0,      0,.,.,.,.,.,.,     25,     30,     41,     16,     24,.,      0,      0,.,.,.,.,.,.,     25,     30,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    64.2,    56.6,    80.1,    71.4,    61.7,    56.2,    76.0,    68.8,    64.2,    56.6,    80.1,    71.4,    61.7,    56.2,    76.0,    68.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064FHK","NODX","064 ","N16","FutOnly"
"PJM.WESTERN HUB_month_off_dap - NODAL EXCHANGE",180410,2018-04-10,064FHL,NODX,01,064 ,   87265,   37575,   74235,   29680,       0,       0,    8560,     115,    2355,    1335,    2260,       0,   79505,   78965,    7760,    8300,   87265,   37575,   74235,   29680,       0,       0,    8560,     115,    2355,    1335,    2260,       0,   79505,   78965,    7760,    8300,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -3760,   -4295,   -2180,    1870,       0,    -520,     600,    -250,     -50,    -180,    -100,       0,   -2575,   -3100,   -1185,    -660,  100.0,   43.1,   85.1,   34.0,    0.0,    0.0,    9.8,    0.1,    2.7,    1.5,    2.6,    0.0,   91.1,   90.5,    8.9,    9.5,  100.0,   43.1,   85.1,   34.0,    0.0,    0.0,    9.8,    0.1,    2.7,    1.5,    2.6,    0.0,   91.1,   90.5,    8.9,    9.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     40,     14,     23,.,      0,      0,.,.,.,.,.,      0,     23,     28,     40,     14,     23,.,      0,      0,.,.,.,.,.,      0,     23,     28,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    61.4,    51.6,    80.0,    67.1,    59.2,    51.0,    75.9,    66.5,    61.4,    51.6,    80.0,    67.1,    59.2,    51.0,    75.9,    66.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064FHL","NODX","064 ","N16","FutOnly"
"PJM.AEP-DAYTON HUB_month_on_rtp - NODAL EXCHANGE",180410,2018-04-10,064FKA,NODX,01,064 ,   22595,   14070,   10655,     505,    2380,    3600,       0,    3970,     175,    2250,       0,       0,   20600,   20780,    1995,    1815,   22595,   14070,   10655,     505,    2380,    3600,       0,    3970,     175,    2250,       0,       0,   20600,   20780,    1995,    1815,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1390,   -1015,    -350,     335,    -505,    -335,       0,     150,    -150,     -25,       0,       0,   -1190,   -1190,    -200,    -200,  100.0,   62.3,   47.2,    2.2,   10.5,   15.9,    0.0,   17.6,    0.8,   10.0,    0.0,    0.0,   91.2,   92.0,    8.8,    8.0,  100.0,   62.3,   47.2,    2.2,   10.5,   15.9,    0.0,   17.6,    0.8,   10.0,    0.0,    0.0,   91.2,   92.0,    8.8,    8.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     28,     15,     14,.,.,.,      0,.,.,.,      0,      0,     20,     19,     28,     15,     14,.,.,.,      0,.,.,.,      0,      0,     20,     19,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    60.9,    47.5,    77.8,    74.1,    49.5,    39.2,    60.0,    58.0,    60.9,    47.5,    77.8,    74.1,    49.5,    39.2,    60.0,    58.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064FKA","NODX","064 ","N16","FutOnly"
"PJM.AEP-DAYTON HUB_month_off_rtp - NODAL EXCHANGE",180410,2018-04-10,064FKB,NODX,01,064 ,   16615,    9625,    8455,       0,    3680,    3790,       0,     175,       0,    2625,       0,       0,   16040,   16100,     575,     515,   16615,    9625,    8455,       0,    3680,    3790,       0,     175,       0,    2625,       0,       0,   16040,   16100,     575,     515,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -925,    -725,    -290,       0,    -635,       0,       0,       0,       0,    -200,       0,       0,    -925,    -925,       0,       0,  100.0,   57.9,   50.9,    0.0,   22.1,   22.8,    0.0,    1.1,    0.0,   15.8,    0.0,    0.0,   96.5,   96.9,    3.5,    3.1,  100.0,   57.9,   50.9,    0.0,   22.1,   22.8,    0.0,    1.1,    0.0,   15.8,    0.0,    0.0,   96.5,   96.9,    3.5,    3.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,     12,     12,      0,.,.,      0,.,      0,.,      0,      0,     14,     15,     20,     12,     12,      0,.,.,      0,.,      0,.,      0,      0,     14,     15,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    76.4,    60.5,    89.6,    86.8,    48.0,    40.5,    53.5,    52.5,    76.4,    60.5,    89.6,    86.8,    48.0,    40.5,    53.5,    52.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064FKB","NODX","064 ","N16","FutOnly"
"PJM.N ILLINOIS HUB_month_on_rtp - NODAL EXCHANGE",180410,2018-04-10,064FKC,NODX,01,064 ,   16965,    5570,   11895,     260,     305,    1865,    8020,       0,       0,       0,    1650,       0,   15715,   15715,    1250,    1250,   16965,    5570,   11895,     260,     305,    1865,    8020,       0,       0,       0,    1650,       0,   15715,   15715,    1250,    1250,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -600,    -330,    -475,       0,     170,    -170,       0,       0,       0,       0,     -25,       0,    -500,    -500,    -100,    -100,  100.0,   32.8,   70.1,    1.5,    1.8,   11.0,   47.3,    0.0,    0.0,    0.0,    9.7,    0.0,   92.6,   92.6,    7.4,    7.4,  100.0,   32.8,   70.1,    1.5,    1.8,   11.0,   47.3,    0.0,    0.0,    0.0,    9.7,    0.0,   92.6,   92.6,    7.4,    7.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     20,      7,     11,.,.,.,.,      0,      0,      0,.,      0,     11,     14,     20,      7,     11,.,.,.,.,      0,      0,      0,.,      0,     11,     14,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    68.8,    67.6,    89.2,    87.9,    68.8,    67.1,    78.8,    78.3,    68.8,    67.6,    89.2,    87.9,    68.8,    67.1,    78.8,    78.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064FKC","NODX","064 ","N16","FutOnly"
"PJM.WESTERN HUB_month_on_rtp - NODAL EXCHANGE",180410,2018-04-10,064FKE,NODX,01,064 ,   47645,   34640,   29945,       0,    3835,    4945,     200,     460,    1120,       0,     600,     100,   41005,   41005,    6640,    6640,   47645,   34640,   29945,       0,    3835,    4945,     200,     460,    1120,       0,     600,     100,   41005,   41005,    6640,    6640,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1420,    -240,    -415,       0,     200,    -200,     150,     125,    -275,       0,       0,       0,    -565,    -565,    -855,    -855,  100.0,   72.7,   62.9,    0.0,    8.0,   10.4,    0.4,    1.0,    2.4,    0.0,    1.3,    0.2,   86.1,   86.1,   13.9,   13.9,  100.0,   72.7,   62.9,    0.0,    8.0,   10.4,    0.4,    1.0,    2.4,    0.0,    1.3,    0.2,   86.1,   86.1,   13.9,   13.9,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     30,     17,     19,      0,.,.,.,.,.,      0,.,.,     22,     24,     30,     17,     19,      0,.,.,.,.,.,      0,.,.,     22,     24,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    60.6,    42.4,    75.1,    58.6,    51.9,    31.8,    54.1,    43.5,    60.6,    42.4,    75.1,    58.6,    51.9,    31.8,    54.1,    43.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064FKE","NODX","064 ","N16","FutOnly"
"PJM.WESTERN HUB_month_off_rtp - NODAL EXCHANGE",180410,2018-04-10,064FKF,NODX,01,064 ,   34405,   20280,   19060,       0,    2935,    3380,    2115,       0,       0,       0,     400,     100,   25875,   25875,    8530,    8530,   34405,   20280,   19060,       0,    2935,    3380,    2115,       0,       0,       0,     400,     100,   25875,   25875,    8530,    8530,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -330,     295,     250,       0,     -85,      -5,    -150,       0,       0,       0,       0,       0,     140,     160,    -470,    -490,  100.0,   58.9,   55.4,    0.0,    8.5,    9.8,    6.1,    0.0,    0.0,    0.0,    1.2,    0.3,   75.2,   75.2,   24.8,   24.8,  100.0,   58.9,   55.4,    0.0,    8.5,    9.8,    6.1,    0.0,    0.0,    0.0,    1.2,    0.3,   75.2,   75.2,   24.8,   24.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,     14,     18,      0,.,.,.,      0,      0,      0,.,.,     19,     22,     26,     14,     18,      0,.,.,.,      0,      0,      0,.,.,     19,     22,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    52.6,    37.1,    66.4,    54.0,    48.0,    26.1,    49.4,    39.2,    52.6,    37.1,    66.4,    54.0,    48.0,    26.1,    49.4,    39.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064FKF","NODX","064 ","N16","FutOnly"
"ARGUS FAR EAST SWAP PROPANE - ICE FUTURES ENERGY DIV",180410,2018-04-10,066413,IFED,01,066 ,    3671,    2529,    2301,     159,       0,      24,       0,       0,       0,       0,     371,     225,    2937,    2921,     734,     750,    3671,    2529,    2301,     159,       0,      24,       0,       0,       0,       0,     371,     225,    2937,    2921,     734,     750,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      86,      23,      93,      40,       0,       0,       0,       0,       0,       0,     -29,     -40,      23,      24,      63,      62,  100.0,   68.9,   62.7,    4.3,    0.0,    0.7,    0.0,    0.0,    0.0,    0.0,   10.1,    6.1,   80.0,   79.6,   20.0,   20.4,  100.0,   68.9,   62.7,    4.3,    0.0,    0.7,    0.0,    0.0,    0.0,    0.0,   10.1,    6.1,   80.0,   79.6,   20.0,   20.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,     16,     18,.,      0,.,      0,      0,      0,      0,      5,      4,     21,     24,     26,     16,     18,.,      0,.,      0,      0,      0,      0,      5,      4,     21,     24,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    51.4,    39.7,    66.2,    55.4,    46.8,    37.7,    56.7,    50.7,    51.4,    39.7,    66.2,    55.4,    46.8,    37.7,    56.7,    50.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"1000  metric tonnes","066413","IFED","066 ","N13","FutOnly"
"ETHANE, MT. BELV-ENTERPRISE - ICE FUTURES ENERGY DIV",180410,2018-04-10,066416,IFED,01,066 ,   39004,   33509,   32793,     390,    1661,    2425,       0,     275,       0,    1890,    1185,     535,   38749,   38874,     255,     130,   39004,   33509,   32793,     390,    1661,    2425,       0,     275,       0,    1890,    1185,     535,   38749,   38874,     255,     130,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      99,      86,     180,     120,    -104,     195,       0,       0,       0,    -122,       8,    -180,      99,      99,       0,       0,  100.0,   85.9,   84.1,    1.0,    4.3,    6.2,    0.0,    0.7,    0.0,    4.8,    3.0,    1.4,   99.3,   99.7,    0.7,    0.3,  100.0,   85.9,   84.1,    1.0,    4.3,    6.2,    0.0,    0.7,    0.0,    4.8,    3.0,    1.4,   99.3,   99.7,    0.7,    0.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     42,     20,     22,.,.,      4,      0,.,      0,      4,      5,      4,     32,     33,     42,     20,     22,.,.,      4,      0,.,      0,      4,      5,      4,     32,     33,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    60.4,    57.2,    74.3,    74.6,    45.8,    52.2,    56.1,    61.1,    60.4,    57.2,    74.3,    74.6,    45.8,    52.2,    56.1,    61.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"42000 gallons(1000 barrels)","066416","IFED","066 ","N13","FutOnly"
"NAT GASLNE OPIS MT B NONTET FP - ICE FUTURES ENERGY DIV",180410,2018-04-10,06641A,IFED,01,066 ,   13034,   10781,    9179,       0,    1452,     663,       0,       0,       0,    1298,     235,     176,   12918,   11705,     116,    1329,   13034,   10781,    9179,       0,    1452,     663,       0,       0,       0,    1298,     235,     176,   12918,   11705,     116,    1329,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1005,     830,     820,       0,      35,     135,       0,       0,       0,      25,       0,      10,    1000,    1000,       5,       5,  100.0,   82.7,   70.4,    0.0,   11.1,    5.1,    0.0,    0.0,    0.0,   10.0,    1.8,    1.4,   99.1,   89.8,    0.9,   10.2,  100.0,   82.7,   70.4,    0.0,   11.1,    5.1,    0.0,    0.0,    0.0,   10.0,    1.8,    1.4,   99.1,   89.8,    0.9,   10.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     27,     13,     18,      0,      4,.,      0,      0,      0,.,.,.,     20,     26,     27,     13,     18,      0,      4,.,      0,      0,      0,.,.,.,     20,     26,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    72.2,    49.0,    86.5,    68.1,    49.7,    34.3,    52.3,    42.2,    72.2,    49.0,    86.5,    68.1,    49.7,    34.3,    52.3,    42.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"42000 gallons(1000 barrels)","06641A","IFED","066 ","N13","FutOnly"
"BUTANE OPIS MT BELV NONTET FP  - ICE FUTURES ENERGY DIV",180410,2018-04-10,06641D,IFED,01,066 ,   11016,    9507,    8464,       0,    1110,     394,       0,       0,       0,     241,     122,     428,   10570,   10518,     446,     498,   11016,    9507,    8464,       0,    1110,     394,       0,       0,       0,     241,     122,     428,   10570,   10518,     446,     498,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     308,     222,     142,       0,      30,       0,       0,       0,       0,     -13,     116,     131,     340,     419,     -32,    -111,  100.0,   86.3,   76.8,    0.0,   10.1,    3.6,    0.0,    0.0,    0.0,    2.2,    1.1,    3.9,   96.0,   95.5,    4.0,    4.5,  100.0,   86.3,   76.8,    0.0,   10.1,    3.6,    0.0,    0.0,    0.0,    2.2,    1.1,    3.9,   96.0,   95.5,    4.0,    4.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     37,     20,     18,      0,      5,      4,      0,      0,      0,.,.,      4,     30,     27,     37,     20,     18,      0,      5,      4,      0,      0,      0,.,.,      4,     30,     27,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    66.6,    44.1,    76.3,    67.2,    50.7,    35.1,    57.7,    50.7,    66.6,    44.1,    76.3,    67.2,    50.7,    35.1,    57.7,    50.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"42000 gallons(1000 barrels)","06641D","IFED","066 ","N13","FutOnly"
